,movieid,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1
16253,60946,6707.0,301.0,4.0,112399.0,279.0,212.0,183.0,275.0,114392.0,114.0,49.0,270.0,113.0,131.0,116887.0,40.0,71.0,177.0,35.0,110730.0
16254,60979,26048.0,726.0,659.0,129428.0,397.0,243.0,666.0,443.0,128852.0,213.0,189.0,304.0,200.0,201.0,124859.0,83.0,245.0,214.0,96.0,126088.0
16255,60983,99415.0,1036.0,923.0,110102.0,555.0,904.0,741.0,653.0,106072.0,955.0,541.0,111.0,21.0,150.0,32.0,589.0,235.0,562.0,432.0,104421.0
16256,60992,2672.0,529.0,233.0,116855.0,350.0,176.0,328.0,317.0,114028.0,172.0,322.0,207.0,24.0,82.0,117867.0,289.0,93.0,45.0,46.0,120138.0
16257,61009,69712.0,2995.0,1855.0,302.0,251.0,264.0,114762.0,93.0,119139.0,53.0,13.0,239.0,80.0,76.0,20.0,116855.0,89.0,84.0,35.0,115170.0
16258,61011,116897.0,227.0,148.0,114935.0,157.0,183.0,84.0,124.0,114464.0,55.0,81.0,137.0,171.0,122.0,4.0,63.0,113.0,61.0,77.0,114060.0
16259,61024,128723.0,1714.0,1692.0,130746.0,1145.0,1528.0,1314.0,1531.0,121099.0,812.0,1157.0,660.0,752.0,625.0,657.0,1045.0,816.0,834.0,285.0,129447.0
16260,61041,109374.0,349.0,225.0,106782.0,175.0,13.0,198.0,203.0,104841.0,71.0,34.0,94.0,42.0,100.0,23.0,165.0,151.0,147.0,52.0,110501.0
16261,61071,75389.0,583.0,212.0,119139.0,443.0,354.0,403.0,400.0,126733.0,312.0,402.0,387.0,183.0,53.0,121374.0,178.0,67.0,146.0,155.0,126426.0
16262,61075,27093.0,26811.0,576.0,115777.0,189.0,568.0,241.0,119.0,121308.0,137.0,167.0,90.0,201.0,375.0,200.0,120635.0,127.0,75.0,37.0,130073.0
16263,61091,119145.0,362.0,368.0,118924.0,203.0,277.0,355.0,199.0,117920.0,152.0,76.0,125.0,24.0,54.0,12.0,72.0,5.0,88.0,177.0,112290.0
16264,61123,121.0,99859.0,964.0,117533.0,939.0,957.0,402.0,129.0,128592.0,149.0,220.0,395.0,666.0,359.0,130.0,615.0,206.0,451.0,126921.0,130490.0
16265,61136,2103.0,330.0,157.0,113216.0,243.0,238.0,220.0,227.0,114886.0,169.0,15.0,8.0,54.0,27.0,111113.0,53.0,219.0,156.0,146.0,117549.0
16266,61160,85298.0,618.0,254.0,129474.0,796.0,621.0,649.0,716.0,121366.0,310.0,245.0,792.0,451.0,220.0,127441.0,304.0,530.0,645.0,37.0,127315.0
16267,61167,3839.0,3936.0,78544.0,3838.0,4854.0,92920.0,392.0,467.0,584.0,285.0,430.0,391.0,120.0,251.0,128723.0,118880.0,133.0,129013.0,283.0,129428.0
16268,61240,130642.0,1314.0,983.0,129935.0,794.0,834.0,713.0,792.0,129514.0,576.0,439.0,404.0,706.0,108.0,311.0,629.0,336.0,738.0,693.0,128812.0
16269,61246,8524.0,6401.0,774.0,124273.0,756.0,283.0,685.0,403.0,127441.0,573.0,301.0,630.0,264.0,37.0,576.0,129428.0,98.0,411.0,84.0,117728.0
16270,61250,71017.0,925.0,498.0,128592.0,865.0,894.0,572.0,717.0,117107.0,397.0,462.0,391.0,128.0,404.0,128173.0,77.0,693.0,197.0,37.0,129011.0
16271,61257,67999.0,64114.0,7125.0,443.0,392.0,403.0,118766.0,396.0,116397.0,178.0,283.0,206.0,200.0,291.0,54.0,127441.0,220.0,264.0,202.0,128922.0
16272,61262,98836.0,4416.0,717.0,126548.0,582.0,664.0,573.0,189.0,124859.0,37.0,309.0,200.0,584.0,243.0,264.0,128944.0,137.0,331.0,211.0,130490.0
16273,61279,115569.0,444.0,384.0,104879.0,211.0,427.0,436.0,275.0,112175.0,264.0,68.0,100.0,352.0,77.0,49.0,267.0,22.0,259.0,159.0,111757.0
16274,61319,101973.0,45525.0,2504.0,264.0,210.0,250.0,119155.0,146.0,116977.0,114.0,78.0,106.0,15.0,81.0,83.0,113573.0,148.0,77.0,75.0,118930.0
16275,61317,107997.0,338.0,333.0,114713.0,315.0,299.0,170.0,306.0,110828.0,25.0,13.0,216.0,232.0,89.0,18.0,44.0,300.0,82.0,62.0,108932.0
16276,61314,52838.0,4749.0,4037.0,146.0,144.0,126.0,113112.0,156.0,119145.0,57.0,113.0,140.0,8.0,58.0,73.0,121477.0,74.0,64.0,43.0,127296.0
16277,61350,50533.0,44653.0,2856.0,472.0,388.0,311.0,128914.0,106.0,121235.0,37.0,201.0,286.0,283.0,114.0,478.0,130075.0,59.0,96.0,40.0,126420.0
16278,61354,2451.0,42018.0,39419.0,5222.0,340.0,5829.0,4603.0,6800.0,190.0,166.0,278.0,123.0,61.0,43.0,214.0,178.0,115877.0,114082.0,114670.0,112552.0
16279,61361,50550.0,331.0,579.0,114721.0,375.0,462.0,242.0,148.0,116413.0,325.0,90.0,119.0,240.0,124.0,106.0,119155.0,66.0,115.0,146.0,128944.0
16280,61401,7194.0,598.0,254.0,129474.0,385.0,285.0,649.0,462.0,127323.0,119.0,243.0,124.0,137.0,297.0,129354.0,286.0,398.0,295.0,37.0,131013.0
16281,61396,112171.0,563.0,566.0,114935.0,472.0,262.0,554.0,128.0,112725.0,259.0,384.0,336.0,90.0,214.0,254.0,366.0,53.0,76.0,83.0,102294.0
16282,61398,31223.0,7212.0,274.0,112623.0,214.0,265.0,207.0,102.0,111659.0,66.0,64.0,87.0,54.0,80.0,126.0,109578.0,75.0,156.0,57.0,114552.0
16283,61434,58103.0,550.0,123.0,106841.0,478.0,532.0,418.0,299.0,100390.0,314.0,465.0,98.0,436.0,224.0,107141.0,354.0,155.0,156.0,282.0,103253.0
16284,61467,49772.0,8531.0,8372.0,203.0,118.0,137.0,105504.0,93.0,104913.0,57.0,88.0,97.0,100.0,135.0,44.0,113275.0,14.0,79.0,35.0,119655.0
16285,61553,95167.0,1291.0,1090.0,91500.0,1136.0,1214.0,590.0,551.0,89745.0,485.0,784.0,441.0,362.0,719.0,47.0,104.0,317.0,288.0,260.0,85056.0
16286,61493,51084.0,1279.0,502.0,261.0,213.0,210.0,116977.0,280.0,116799.0,278.0,79.0,98.0,157.0,125.0,144.0,117881.0,57.0,190.0,54.0,114795.0
16287,61560,,,,,,,,,,,,,,,,,,,,
16288,61818,26558.0,5468.0,26248.0,44856.0,4417.0,2287.0,5204.0,5830.0,34505.0,43608.0,5697.0,179.0,195.0,61.0,98.0,190.0,202.0,209.0,128922.0,116797.0
16289,61931,58299.0,5584.0,495.0,97673.0,436.0,290.0,405.0,159.0,103980.0,259.0,78.0,26.0,279.0,229.0,255.0,95441.0,335.0,272.0,258.0,98961.0
16290,61961,101088.0,5691.0,2905.0,390.0,189.0,278.0,116797.0,299.0,112804.0,222.0,13.0,176.0,190.0,312.0,144.0,111622.0,72.0,206.0,28.0,117851.0
16291,61967,8831.0,44421.0,72308.0,2326.0,72035.0,102005.0,649.0,425.0,652.0,49.0,182.0,294.0,118.0,106.0,116086.0,118466.0,90.0,116977.0,27.0,121308.0
16292,62008,79132.0,328.0,160.0,94864.0,177.0,6.0,141.0,2.0,93510.0,163.0,48.0,24.0,66.0,69.0,12.0,76.0,87.0,104.0,21.0,79592.0
16293,61994,111362.0,1077.0,551.0,97938.0,928.0,628.0,382.0,374.0,103688.0,329.0,497.0,44.0,434.0,163.0,345.0,153.0,370.0,319.0,16.0,112623.0
16294,62010,31225.0,632.0,171.0,116957.0,535.0,366.0,436.0,298.0,114662.0,65.0,164.0,252.0,210.0,20.0,110966.0,384.0,180.0,195.0,362.0,127266.0
16295,62157,2750.0,314.0,195.0,116161.0,125.0,187.0,147.0,49.0,117881.0,83.0,18.0,3.0,9.0,80.0,48.0,118700.0,118.0,97.0,14.0,121171.0
16296,62198,5395.0,25993.0,72169.0,5392.0,26325.0,78295.0,469.0,276.0,504.0,424.0,188.0,128.0,217.0,328.0,113225.0,113642.0,458.0,112515.0,358.0,119141.0
16297,62208,33171.0,25798.0,5526.0,180.0,175.0,85.0,93040.0,151.0,114554.0,76.0,22.0,14.0,40.0,77.0,58.0,108932.0,116.0,68.0,48.0,113559.0
16298,62237,58559.0,1258.0,858.0,70286.0,50.0,1240.0,319.0,110.0,50872.0,1127.0,380.0,296.0,541.0,318.0,589.0,592.0,593.0,648.0,778.0,60069.0
16299,62277,104879.0,193.0,157.0,90866.0,160.0,176.0,147.0,93.0,92259.0,204.0,3.0,63.0,154.0,175.0,12.0,62.0,14.0,36.0,15.0,111659.0
16300,62254,77752.0,227.0,207.0,99114.0,79.0,161.0,173.0,144.0,69481.0,102.0,11.0,89.0,14.0,35.0,104.0,105.0,40.0,42.0,43.0,96079.0
16301,62265,129354.0,254.0,335.0,123947.0,119.0,174.0,210.0,201.0,118924.0,310.0,96.0,53.0,117.0,75.0,183.0,115.0,103.0,177.0,148.0,119147.0
16302,62293,53355.0,1313.0,449.0,120938.0,939.0,769.0,989.0,1039.0,119208.0,925.0,701.0,462.0,402.0,243.0,122423.0,325.0,398.0,33.0,287.0,129659.0
16303,62331,109673.0,8676.0,7124.0,6400.0,248.0,152.0,251.0,115705.0,116897.0,85.0,220.0,103.0,146.0,113.0,178.0,234.0,114554.0,227.0,73.0,115569.0
16304,62299,27905.0,146.0,46.0,111360.0,123.0,28.0,79.0,78.0,108190.0,81.0,64.0,41.0,15.0,8.0,104241.0,27.0,61.0,74.0,43.0,115881.0
16305,62304,32792.0,1086.0,321.0,91929.0,242.0,305.0,166.0,95.0,92154.0,152.0,189.0,88.0,42.0,196.0,149.0,92120.0,104.0,30.0,17.0,92128.0
16306,62334,110484.0,252.0,118.0,96693.0,203.0,233.0,60.0,112.0,99124.0,15.0,46.0,147.0,175.0,158.0,5.0,48.0,52.0,74.0,14.0,104841.0
16307,62336,26409.0,3769.0,465.0,114704.0,341.0,483.0,397.0,218.0,120919.0,120.0,330.0,264.0,384.0,178.0,103.0,125916.0,43.0,179.0,49.0,118924.0
16308,62344,129397.0,1467.0,989.0,129011.0,864.0,981.0,607.0,758.0,129935.0,827.0,693.0,51.0,774.0,890.0,108.0,629.0,797.0,402.0,439.0,121227.0
16309,62378,6777.0,68028.0,5605.0,467.0,417.0,282.0,107997.0,200.0,114818.0,187.0,162.0,132.0,202.0,174.0,154.0,111921.0,102.0,171.0,149.0,119155.0
16310,62434,81993.0,1433.0,794.0,130512.0,1548.0,1001.0,989.0,1142.0,128679.0,285.0,889.0,130.0,395.0,701.0,129370.0,660.0,1065.0,675.0,136.0,129401.0
16311,62437,130075.0,1349.0,989.0,129818.0,816.0,1181.0,1157.0,1045.0,129428.0,682.0,763.0,130.0,1143.0,797.0,878.0,793.0,827.0,890.0,744.0,129348.0
16312,62511,129013.0,1455.0,1315.0,128952.0,752.0,738.0,827.0,793.0,128723.0,683.0,51.0,723.0,130.0,641.0,797.0,295.0,404.0,226.0,286.0,129285.0
16313,62526,78295.0,3830.0,528.0,110730.0,325.0,287.0,328.0,40.0,118898.0,263.0,121.0,341.0,38.0,201.0,4.0,119145.0,209.0,129.0,148.0,118696.0
16314,62553,60806.0,526.0,572.0,113741.0,310.0,255.0,679.0,685.0,126405.0,460.0,287.0,166.0,243.0,84.0,113868.0,566.0,226.0,398.0,200.0,123947.0
16315,62718,118997.0,259.0,232.0,118700.0,250.0,218.0,195.0,206.0,116797.0,174.0,184.0,202.0,14.0,102.0,8.0,75.0,182.0,92.0,64.0,119155.0
16316,62726,4743.0,83.0,52.0,110771.0,78.0,62.0,64.0,79.0,114182.0,14.0,15.0,25.0,7.0,18.0,119141.0,20.0,46.0,22.0,54.0,120132.0
16317,62764,7212.0,8754.0,26613.0,5235.0,60044.0,279.0,302.0,320.0,217.0,112183.0,138.0,267.0,55.0,209.0,110591.0,178.0,132.0,112421.0,49.0,118696.0
16318,62788,51418.0,6704.0,2818.0,335.0,279.0,285.0,121135.0,278.0,128673.0,49.0,205.0,189.0,73.0,219.0,37.0,129397.0,148.0,146.0,26.0,118888.0
16319,62799,6300.0,729.0,241.0,126951.0,600.0,649.0,385.0,394.0,116525.0,189.0,183.0,495.0,573.0,626.0,120132.0,301.0,200.0,295.0,53.0,129354.0
16320,62803,95237.0,314.0,241.0,120813.0,238.0,330.0,264.0,242.0,115727.0,320.0,68.0,205.0,309.0,219.0,118466.0,259.0,159.0,212.0,124.0,115231.0
16321,62849,27016.0,5774.0,5488.0,887.0,774.0,797.0,121135.0,796.0,128520.0,245.0,286.0,51.0,554.0,148.0,396.0,121035.0,729.0,283.0,37.0,127323.0
16322,62916,103341.0,112.0,100.0,106920.0,5.0,95.0,3.0,89.0,109487.0,22.0,23.0,30.0,31.0,32.0,34.0,17.0,44.0,19.0,20.0,85585.0
16323,62953,111113.0,247.0,195.0,115210.0,110.0,239.0,186.0,150.0,112556.0,70.0,20.0,5.0,89.0,104.0,12.0,52.0,34.0,101.0,79.0,118997.0
16324,62925,97304.0,218.0,214.0,106766.0,202.0,198.0,182.0,213.0,98154.0,112.0,125.0,94.0,173.0,149.0,122.0,85.0,172.0,57.0,44.0,112175.0
16325,62999,31494.0,8960.0,1144.0,126510.0,884.0,579.0,601.0,756.0,127025.0,792.0,398.0,698.0,311.0,106.0,685.0,129405.0,124.0,576.0,285.0,127096.0
16326,63001,112623.0,1036.0,924.0,104925.0,953.0,594.0,515.0,50.0,99149.0,150.0,58.0,783.0,41.0,231.0,105.0,541.0,107.0,266.0,288.0,98809.0
16327,63082,89767.0,1877.0,3191.0,130588.0,856.0,675.0,2584.0,1157.0,130466.0,1314.0,1443.0,1145.0,629.0,401.0,130508.0,744.0,827.0,684.0,591.0,131013.0
16328,63113,129644.0,1903.0,1158.0,129056.0,1852.0,977.0,793.0,1145.0,130394.0,889.0,815.0,1433.0,985.0,629.0,749.0,732.0,791.0,797.0,584.0,130784.0
16329,63134,69640.0,1422.0,780.0,64839.0,1237.0,1283.0,58.0,1208.0,58559.0,141.0,11.0,919.0,1.0,1252.0,608.0,1084.0,661.0,1204.0,1207.0,91630.0
16330,63119,74510.0,72405.0,5222.0,471.0,379.0,154.0,436.0,115170.0,114847.0,151.0,366.0,166.0,11.0,107.0,158.0,230.0,116823.0,76.0,125.0,117851.0
16331,63121,117176.0,305.0,267.0,113225.0,157.0,294.0,264.0,251.0,106696.0,184.0,13.0,55.0,118.0,129.0,9.0,80.0,217.0,114.0,75.0,112623.0
16332,63181,330.0,26327.0,5356.0,3021.0,243.0,448.0,514.0,112175.0,114670.0,320.0,146.0,152.0,8.0,312.0,443.0,381.0,113705.0,184.0,26.0,124859.0
16333,63179,63194.0,667.0,278.0,118997.0,212.0,217.0,211.0,49.0,114459.0,202.0,182.0,116.0,54.0,40.0,137.0,119145.0,178.0,136.0,85.0,126599.0
16334,63226,89753.0,267.0,239.0,92130.0,230.0,149.0,100.0,183.0,100106.0,22.0,14.0,194.0,30.0,117.0,17.0,36.0,176.0,101.0,13.0,90439.0
16335,63189,1264.0,352.0,72.0,114046.0,320.0,277.0,126.0,281.0,116841.0,26.0,195.0,27.0,222.0,156.0,121483.0,73.0,146.0,28.0,68.0,130496.0
16336,63229,71535.0,1214.0,1080.0,7361.0,47.0,150.0,223.0,1.0,6016.0,318.0,380.0,123.0,527.0,589.0,593.0,714.0,778.0,50.0,858.0,80463.0
16337,63276,117109.0,372.0,282.0,114060.0,268.0,249.0,277.0,347.0,112515.0,214.0,7.0,52.0,203.0,117.0,11.0,125.0,332.0,308.0,204.0,112788.0
16338,63393,113103.0,325.0,295.0,110295.0,238.0,279.0,275.0,159.0,117885.0,28.0,171.0,130.0,195.0,178.0,42.0,205.0,166.0,61.0,132.0,129354.0
16339,63433,73876.0,26985.0,685.0,113207.0,666.0,268.0,425.0,200.0,118101.0,96.0,146.0,388.0,202.0,251.0,488.0,118924.0,219.0,238.0,37.0,116977.0
16340,63436,57473.0,4931.0,1874.0,664.0,134.0,286.0,128592.0,294.0,122104.0,115.0,96.0,114.0,130.0,331.0,37.0,130075.0,128.0,201.0,53.0,129340.0
16341,63590,88125.0,368.0,317.0,106489.0,235.0,230.0,265.0,252.0,103042.0,48.0,27.0,57.0,208.0,62.0,207.0,232.0,185.0,107.0,158.0,108928.0
16342,63645,90947.0,345.0,173.0,108981.0,268.0,207.0,211.0,249.0,106918.0,82.0,162.0,65.0,186.0,225.0,112852.0,89.0,62.0,214.0,152.0,111759.0
16343,63647,111384.0,492.0,199.0,114554.0,329.0,446.0,297.0,246.0,112183.0,347.0,186.0,151.0,317.0,31.0,183.0,34.0,82.0,190.0,156.0,113278.0
16344,63688,72703.0,110.0,16.0,70833.0,21.0,6.0,35.0,36.0,69844.0,47.0,48.0,50.0,58.0,26.0,79.0,86.0,92.0,95.0,99.0,72998.0
16345,63676,26758.0,110586.0,8493.0,8793.0,89021.0,249.0,259.0,152.0,187.0,110769.0,73.0,169.0,138.0,189.0,117176.0,116.0,183.0,111384.0,93.0,119141.0
16346,63692,76251.0,589.0,380.0,88129.0,508.0,553.0,50.0,364.0,84944.0,47.0,10.0,480.0,260.0,288.0,293.0,154.0,308.0,194.0,199.0,96737.0
16347,63760,2804.0,328.0,175.0,104374.0,267.0,213.0,281.0,256.0,96681.0,183.0,159.0,229.0,17.0,180.0,95541.0,112.0,41.0,94.0,72.0,92455.0
16348,63768,8014.0,349.0,9.0,109187.0,322.0,326.0,214.0,229.0,111364.0,18.0,188.0,183.0,68.0,198.0,113188.0,82.0,164.0,159.0,125.0,110553.0
16349,63828,78128.0,27410.0,1798.0,513.0,268.0,397.0,106330.0,271.0,118700.0,270.0,219.0,178.0,238.0,131.0,274.0,117492.0,46.0,241.0,200.0,117590.0
16350,63840,71535.0,593.0,481.0,81591.0,592.0,111.0,32.0,454.0,80219.0,175.0,47.0,6.0,288.0,293.0,296.0,50.0,356.0,163.0,70.0,79132.0
16351,63992,59184.0,69748.0,72096.0,8821.0,77985.0,769.0,847.0,983.0,576.0,128922.0,559.0,128.0,884.0,816.0,129474.0,777.0,651.0,130746.0,197.0,130842.0
16352,64010,53282.0,59157.0,90403.0,2943.0,114342.0,268.0,278.0,425.0,287.0,117107.0,238.0,59.0,263.0,35.0,119068.0,155.0,114.0,119155.0,53.0,113240.0
16353,63876,129935.0,1908.0,1434.0,130580.0,1433.0,1716.0,1102.0,1420.0,128830.0,1628.0,226.0,1075.0,827.0,744.0,395.0,404.0,878.0,713.0,755.0,128723.0
16354,64116,26553.0,1056.0,789.0,121382.0,641.0,664.0,792.0,392.0,114184.0,406.0,197.0,286.0,189.0,463.0,396.0,117511.0,774.0,37.0,137.0,130490.0
16355,64231,26204.0,5819.0,563.0,128812.0,309.0,264.0,298.0,200.0,128366.0,285.0,254.0,124.0,53.0,206.0,287.0,129397.0,55.0,244.0,202.0,117344.0
16356,64229,92437.0,88835.0,749.0,116397.0,582.0,584.0,572.0,202.0,114678.0,411.0,127.0,152.0,134.0,570.0,287.0,119068.0,336.0,291.0,119.0,130578.0
16357,64236,6223.0,1841.0,275.0,112580.0,234.0,182.0,281.0,181.0,111852.0,93.0,120.0,211.0,64.0,27.0,126.0,115569.0,118.0,92.0,35.0,117176.0
16358,64245,97921.0,483.0,307.0,110312.0,128.0,334.0,152.0,184.0,106782.0,147.0,81.0,28.0,202.0,229.0,138.0,72.0,66.0,30.0,53.0,99124.0
16359,64321,94466.0,83349.0,517.0,107559.0,379.0,393.0,259.0,46.0,116161.0,232.0,239.0,289.0,368.0,261.0,44.0,108727.0,25.0,257.0,173.0,118700.0
16360,64325,78111.0,501.0,446.0,91077.0,308.0,441.0,353.0,25.0,89745.0,159.0,39.0,190.0,306.0,407.0,154.0,239.0,78.0,80.0,97.0,91658.0
16361,64338,2500.0,188.0,76.0,112469.0,160.0,107.0,121.0,175.0,112175.0,61.0,85.0,152.0,9.0,53.0,114455.0,27.0,89.0,156.0,40.0,119141.0
16362,64501,69444.0,2086.0,820.0,129354.0,723.0,794.0,582.0,138.0,118686.0,580.0,452.0,167.0,793.0,212.0,240.0,126430.0,120.0,389.0,84.0,121171.0
16363,64517,115149.0,168.0,145.0,112261.0,96.0,147.0,94.0,121.0,106026.0,79.0,64.0,18.0,19.0,20.0,4.0,61.0,23.0,72.0,88.0,110633.0
16364,64519,111443.0,6214.0,462.0,116161.0,421.0,388.0,366.0,197.0,115231.0,269.0,263.0,128.0,114.0,184.0,90.0,117176.0,336.0,264.0,59.0,120466.0
16365,64522,53000.0,370.0,26.0,115251.0,228.0,294.0,60.0,69.0,106438.0,35.0,278.0,57.0,233.0,205.0,102993.0,28.0,29.0,30.0,43.0,112175.0
16366,64552,77983.0,757.0,441.0,81725.0,681.0,702.0,412.0,16.0,80449.0,6.0,111.0,47.0,154.0,17.0,199.0,70.0,281.0,288.0,94.0,88646.0
16367,64611,86559.0,162.0,157.0,81312.0,123.0,147.0,93.0,6.0,85412.0,152.0,5.0,47.0,14.0,45.0,29.0,15.0,34.0,36.0,95.0,87921.0
16368,64614,130642.0,890.0,1314.0,129818.0,878.0,816.0,1160.0,1158.0,130510.0,744.0,827.0,749.0,791.0,752.0,657.0,672.0,977.0,401.0,797.0,130784.0
16369,64645,77291.0,539.0,466.0,69453.0,144.0,518.0,390.0,442.0,33004.0,480.0,272.0,282.0,296.0,32.0,35.0,380.0,329.0,342.0,1.0,46850.0
16370,64660,3439.0,3438.0,2424.0,347.0,333.0,308.0,98809.0,173.0,90531.0,12.0,160.0,39.0,170.0,48.0,63.0,105653.0,147.0,88.0,104.0,119141.0
16371,64658,69951.0,431.0,39.0,104879.0,329.0,427.0,236.0,204.0,103624.0,173.0,6.0,74.0,105.0,339.0,106487.0,42.0,203.0,193.0,58.0,109374.0
16372,64716,6309.0,26948.0,7401.0,717.0,31109.0,660.0,685.0,756.0,398.0,128725.0,130069.0,701.0,127.0,598.0,601.0,683.0,129056.0,167.0,108.0,130852.0
16373,64784,69306.0,380.0,349.0,72876.0,372.0,377.0,266.0,307.0,71189.0,32.0,364.0,150.0,47.0,165.0,180.0,52.0,16.0,110.0,260.0,80267.0
16374,64750,5177.0,169.0,57.0,112552.0,248.0,181.0,64.0,195.0,116136.0,13.0,164.0,209.0,102.0,146.0,114795.0,46.0,155.0,171.0,68.0,118997.0
16375,64900,4880.0,5973.0,6667.0,3694.0,6868.0,416.0,249.0,460.0,13.0,110553.0,244.0,205.0,363.0,234.0,110746.0,54.0,87.0,118260.0,166.0,115927.0
16376,64906,104879.0,140.0,170.0,101525.0,114.0,27.0,83.0,146.0,106489.0,137.0,102.0,43.0,8.0,26.0,20.0,35.0,81.0,76.0,6.0,110297.0
16377,64903,8884.0,238.0,88.0,104374.0,213.0,76.0,137.0,83.0,106489.0,81.0,128.0,227.0,8.0,90.0,106839.0,85.0,80.0,27.0,44.0,113798.0
16378,64921,2025.0,211.0,60.0,113924.0,7.0,187.0,72.0,90.0,112725.0,170.0,28.0,29.0,145.0,112.0,114130.0,58.0,44.0,49.0,19.0,112290.0
16379,64976,96610.0,76763.0,60128.0,5685.0,219.0,328.0,369.0,108190.0,103801.0,71.0,68.0,200.0,289.0,237.0,74.0,166.0,117176.0,41.0,63.0,113696.0
16380,64957,78095.0,99901.0,101301.0,1558.0,106344.0,890.0,847.0,1045.0,868.0,129405.0,980.0,792.0,744.0,607.0,130512.0,794.0,576.0,130588.0,311.0,129512.0
16381,64969,112399.0,91010.0,55549.0,1143.0,834.0,816.0,129405.0,989.0,128673.0,56.0,679.0,717.0,706.0,797.0,598.0,130746.0,128.0,763.0,285.0,129935.0
16382,64986,112183.0,681.0,680.0,113775.0,665.0,479.0,522.0,564.0,114246.0,483.0,249.0,502.0,220.0,210.0,366.0,63.0,443.0,371.0,42.0,117107.0
16383,64983,8452.0,1349.0,134.0,130075.0,734.0,1157.0,871.0,777.0,129474.0,192.0,51.0,614.0,403.0,56.0,128725.0,651.0,738.0,770.0,33.0,130804.0
16384,64979,107949.0,441.0,261.0,106766.0,30.0,361.0,39.0,246.0,105844.0,73.0,82.0,111.0,162.0,21.0,175.0,215.0,45.0,233.0,29.0,105197.0
16385,64990,55176.0,49793.0,26467.0,187.0,155.0,114.0,108192.0,195.0,109895.0,71.0,5.0,103.0,132.0,135.0,205.0,115174.0,158.0,107.0,86.0,120821.0
16386,65001,129428.0,489.0,437.0,113064.0,444.0,328.0,304.0,327.0,118997.0,118.0,77.0,416.0,128.0,146.0,8.0,66.0,248.0,92.0,166.0,118900.0
16387,64997,67354.0,38046.0,967.0,118706.0,894.0,792.0,570.0,623.0,120132.0,56.0,645.0,396.0,676.0,53.0,192.0,128944.0,148.0,336.0,37.0,118930.0
16388,65025,543.0,724.0,849.0,172.0,1479.0,1909.0,3383.0,25950.0,1047.0,67892.0,33567.0,,,,,,,,,
16389,65006,82202.0,196.0,256.0,61352.0,172.0,185.0,7.0,193.0,79293.0,44.0,19.0,48.0,170.0,163.0,100.0,105.0,165.0,36.0,145.0,74685.0
16390,65091,62792.0,568.0,336.0,113451.0,402.0,459.0,437.0,393.0,117123.0,67.0,90.0,201.0,444.0,49.0,118700.0,301.0,128.0,210.0,42.0,112399.0
16391,65111,114670.0,81.0,78.0,111887.0,64.0,79.0,71.0,76.0,109742.0,69.0,52.0,31.0,27.0,20.0,4.0,61.0,24.0,13.0,26.0,119141.0
16392,65126,129401.0,734.0,862.0,129013.0,652.0,583.0,816.0,687.0,125630.0,576.0,402.0,526.0,404.0,286.0,283.0,579.0,568.0,59.0,90.0,130580.0
16393,65227,59908.0,210.0,9.0,108932.0,112.0,156.0,75.0,157.0,112183.0,71.0,52.0,76.0,34.0,149.0,115170.0,67.0,122.0,113.0,58.0,102735.0
16394,65256,85316.0,55100.0,3563.0,313.0,304.0,212.0,125950.0,152.0,115414.0,146.0,54.0,238.0,72.0,205.0,128.0,116014.0,83.0,82.0,40.0,117885.0
16395,65243,7976.0,1020.0,501.0,106002.0,991.0,374.0,616.0,515.0,107069.0,553.0,465.0,757.0,232.0,160.0,116797.0,306.0,52.0,239.0,273.0,111364.0
16396,65259,6211.0,514.0,85.0,118099.0,436.0,390.0,276.0,246.0,114601.0,338.0,412.0,415.0,299.0,242.0,114847.0,267.0,46.0,144.0,28.0,127298.0
16397,65263,,,,,,,,,,,,,,,,,,,,
16398,65261,102735.0,695.0,56.0,126733.0,664.0,579.0,411.0,576.0,120919.0,375.0,311.0,476.0,295.0,388.0,129358.0,285.0,297.0,133.0,119.0,131013.0
16399,65293,118696.0,234.0,238.0,111553.0,132.0,182.0,211.0,237.0,108778.0,86.0,129.0,93.0,148.0,55.0,227.0,64.0,87.0,38.0,118.0,118997.0
16400,65288,7820.0,7305.0,3505.0,3097.0,107.0,74.0,119.0,116799.0,112552.0,69.0,13.0,76.0,8.0,64.0,23.0,78.0,115240.0,38.0,49.0,123947.0
16401,65315,4902.0,57223.0,5111.0,85626.0,181.0,338.0,419.0,111529.0,108945.0,152.0,65.0,174.0,76.0,28.0,157.0,280.0,107890.0,30.0,93.0,114662.0
16402,65310,98607.0,3849.0,2236.0,278.0,219.0,155.0,116977.0,295.0,118930.0,199.0,43.0,191.0,49.0,28.0,140.0,128952.0,73.0,294.0,68.0,116161.0
16403,65352,410.0,68793.0,74089.0,2102.0,4874.0,50601.0,2384.0,144.0,92.0,187.0,15.0,60.0,8.0,38.0,83.0,102843.0,85881.0,96411.0,54.0,110297.0
16404,65418,74310.0,71014.0,2270.0,128922.0,1577.0,1040.0,1471.0,797.0,127088.0,816.0,878.0,1561.0,192.0,402.0,1001.0,129818.0,713.0,744.0,398.0,130746.0
16405,65465,46869.0,108564.0,112580.0,50349.0,82311.0,89794.0,60150.0,823.0,771.0,992.0,641.0,226.0,582.0,241.0,255.0,120821.0,122932.0,117192.0,51.0,129354.0
