,movieid,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1
21273,87683,2943,1475,86181,130066,98797,118262,5387,6788,915,230,104406,119563,5685,129784,88028,86487,96401,4315,97688,126779
21274,87685,6779,76291,8705,117527,127001,93029,111046,7220,605,915,122409,126510,6929,2331,96569,74129,103052,124857,2943,111449
21275,87689,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,1
21276,87691,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,1
21277,87693,136,66868,89664,91921,86085,82335,97910,84978,123252,1511,62662,81906,102765,7577,87287,119131,125271,84866,55691,81415
21278,87697,92685,116441,59947,131122,88163,70571,105211,6046,59435,6560,145,70064,93707,26172,87181,2589,99101,74438,4782,3083
21279,87700,1117,86513,2276,26194,98217,99389,1749,72235,536,98797,60546,79339,80295,54826,128601,127614,65660,8705,81788,102127
21280,87702,112381,54193,48,86815,86277,49666,1721,110854,98251,2331,88991,2875,47165,7221,91286,110320,5399,4316,70366,73232
21281,87719,120629,87761,103010,108493,89570,89994,90206,121302,6953,111303,72032,80337,127001,102792,83264,201,114793,26400,97165,116539
21282,87721,127001,85175,120102,46976,74129,64900,5629,2997,1658,94015,505,99101,72263,53140,2622,1680,4996,78666,588,7355
21283,87745,108046,26236,88061,95875,85894,111329,8705,63629,1588,638,6311,3437,95597,8818,111946,5170,7420,43813,73117,91231
21284,87751,101904,96653,4515,96894,109269,100036,106421,5740,114565,26003,83332,59478,125634,121103,90206,5868,86290,3022,73276,4237
21285,87761,106214,116539,88065,5802,2943,47918,6546,76238,5170,5985,129348,83264,84880,8933,2472,3045,68153,112816,79929,53554
21286,87763,6546,5094,25871,88672,1216,47918,116177,94663,49668,117752,109177,106214,129348,4579,6012,126184,50641,5985,5802,86815
21287,87766,49902,5350,109359,59922,95875,54826,1749,69448,104406,6202,335,73117,99389,81142,2103,80779,88028,85691,121055,88339
21288,87769,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,1
21289,87773,2906,106214,78993,3903,25870,5518,110593,108095,49902,88419,59313,6981,124657,7249,82188,98162,89016,2454,46258,90965
21290,87780,82667,99014,6365,8985,80086,107032,2455,53375,102749,66352,2367,74731,1377,2649,7001,3956,2123,104179,7118,103462
21291,87785,5094,6546,105945,7287,47918,1094,117752,1523,96131,77896,80405,5170,5985,50641,4164,86815,111107,98949,5040,93723
21292,87790,6293,6529,8705,7220,127001,79838,5904,131122,84775,87685,73240,6202,8812,88061,85861,76173,2893,73117,88028,47670
21293,87792,76238,45656,85770,73117,95705,108156,94280,94900,58334,74582,5221,83337,7229,5031,60941,110503,121279,25897,59315,5161
21294,87794,4472,86762,114394,72670,2548,129855,5966,102138,130640,5354,112381,111632,4469,45891,73533,96471,2257,4392,8505,68244
21295,87796,8705,26707,8900,69448,1749,73240,126588,98378,1216,80295,79929,106214,915,98325,26435,117752,7808,94280,8812,109177
21296,87798,53554,120928,6546,65288,80779,88672,95967,77240,73822,126150,1621,7222,8933,106214,88065,116177,7287,120518,86785,3626
21297,87802,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,1
21298,87804,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,1
21299,87806,121451,3920,90561,8663,86210,3680,72913,81445,90943,74089,53406,4698,83337,5071,2370,49063,92738,106498,60376,63329
21300,87808,94325,98167,128536,108799,129784,88106,320,71693,111401,72880,67070,99043,110326,86181,8673,71444,108427,109680,109209,5188
21301,87831,100103,87761,47918,73822,6546,79539,93970,69729,120928,7231,58898,5802,1071,7808,126150,112816,1216,6855,1545,2847
21302,87834,117586,6404,6570,96569,4631,73117,116487,89016,95705,26346,26101,26108,4441,110673,74547,108499,96401,2123,89769,1602
21303,87843,2687,48,6889,1907,1282,364,2033,2123,588,783,709,4016,7374,89848,1032,72737,1566,3466,95875,1033
21304,87858,8900,96569,88028,108046,7176,91981,2123,5611,60941,97823,101262,703,121300,8812,6012,89016,86442,81398,50923,113374
21305,87860,86442,92106,6311,26119,85894,6838,81679,82235,99337,97688,88991,1899,4390,87047,2967,5276,46954,121055,6822,79800
21306,87867,104076,96569,86298,2123,7752,5985,60941,26448,117586,6012,1216,73117,558,4990,84446,52287,95875,86880,4016,4162
21307,87869,50641,6546,5094,111632,89222,116600,47918,86815,1216,92264,90514,93723,69195,89393,88065,131027,3045,77240,5040,6012
21308,87872,1214,106030,79057,26724,5944,7012,3576,83158,69809,5746,121312,93709,5410,109649,26480,5094,117358,1200,7040,6882
21309,87874,83777,915,87059,87761,79539,72923,120861,54220,3711,3196,5674,50583,101262,112816,109596,83527,78957,5465,111329,3022
21310,87876,45517,588,1566,95875,6889,84637,4016,2687,1907,4990,109420,1,2123,86298,52287,104245,3114,48,364,709
21311,87878,49746,2123,85894,73117,5611,122100,57991,86210,26346,77496,74547,108046,25970,57709,4016,121451,59016,1398,26404,783
21312,87880,4337,4958,92096,45517,4338,2403,4853,127262,26236,110968,44041,8789,77896,112911,102804,8679,69356,54286,259,74342
21313,87882,88065,6546,47918,5094,80405,89222,8933,3045,120518,3626,53554,93723,68153,87785,126150,1216,130626,5040,100103,106214
21314,87884,73117,26346,55098,4631,110673,95705,130066,117527,109199,89769,96401,85453,8748,230,58452,86671,5119,130622,110765,6404
21315,87890,4469,99600,5945,99539,5161,7752,2676,76238,26101,96435,7013,1526,91805,114436,913,111259,7163,6830,5803,628
21316,87909,47306,26424,99859,5921,5316,4625,1584,79238,67197,8870,5563,4720,4056,101102,93952,2181,85770,155,933,5442
21317,87911,91805,71899,100904,26507,99539,131070,47274,66352,107551,2853,81138,118868,8870,73390,105748,2606,73713,106501,127640,91112
21318,87913,82068,82834,118302,69299,129068,5079,85175,26191,85374,88414,69498,58373,108003,26147,88237,6531,85861,79972,69701,108951
21319,87915,8872,58452,126599,99539,112066,130,126769,5071,100161,6209,26676,3711,102978,111044,110854,5780,276,120946,119929,3095
21320,87917,47918,6546,129348,106214,101952,79929,53554,5802,84983,8942,67784,7287,112477,1216,82370,5985,7357,119950,8679,120928
21321,87919,117527,108046,58452,5106,2943,79590,88028,78715,6318,127001,130066,7220,8705,26346,26435,98217,131122,121184,117572,447
21322,87921,4859,116397,78461,73256,51077,60941,3505,87356,90524,100810,82139,88425,43971,79765,6940,4336,67252,86244,111373,69498
21323,87923,26448,71688,86513,6202,99539,64249,915,1896,53133,91805,106214,2123,112501,8694,1410,71438,626,119454,63540,113073
21324,87928,95461,112923,69708,5669,4237,108493,4961,3920,44195,130638,126409,109492,44943,4515,109323,4649,95021,130050,4154,81152
21325,87930,99452,4167,129818,100338,5664,37,47976,4964,101904,82261,74701,65277,57655,100799,3606,6262,6457,93420,76049,96868
21326,87948,60231,111700,124394,97148,79731,60106,80264,115705,26205,78721,100143,61100,5162,71730,106747,102880,78957,25833,112177,82711
21327,87952,7049,3606,116181,86316,25811,80283,80107,7053,3549,2941,104563,8693,103851,918,88491,907,94957,112842,25951,7050
21328,87954,88028,117586,5518,112800,82711,83558,54826,113374,82641,1749,83920,74547,26496,110673,2123,82459,6209,26346,110627,117572
21329,87960,53554,98059,6546,83264,3045,47918,68153,120928,117930,101904,94114,8850,5096,1216,7231,88065,94833,95967,89002,119182
21330,87964,104226,85007,103052,3606,6154,109199,6238,130066,91797,130622,5664,129337,56350,104076,91805,89000,45517,8969,87589,626
21331,87966,47918,117752,129348,50641,4579,79929,106214,5040,5985,77682,25746,69729,86815,88065,71693,126809,53554,86785,110535,89222
21332,87971,6546,106214,82370,3590,5802,47918,8942,4579,129348,25746,5985,8679,80779,5094,116600,86671,77896,71976,110854,117752
21333,87973,7287,6546,60827,101102,87785,8766,6272,5966,5266,6291,86815,66053,73822,4808,53554,1094,120928,1805,105945,3045
21334,87975,106214,116539,129348,6012,111587,88065,52724,99389,81142,88593,92096,79929,26194,129432,77896,5094,91169,71376,99539,76238
21335,87977,108046,64424,83337,114945,8705,101952,81398,79838,26448,60941,7621,3537,2476,2123,7341,74799,96227,2157,98217,7013
21336,87979,1907,45517,95875,4351,78461,2687,8912,6889,111659,92829,588,73017,115836,7310,783,58146,87446,8773,1566,364
21337,87984,48522,99238,2649,5267,91566,47907,103831,82711,55434,99807,78097,86844,103042,4521,6630,50514,109781,98034,109359,26350
21338,87988,52617,3678,52872,126781,84450,96084,8748,8898,1227,58898,2893,8532,83558,73513,67233,83668,26222,26158,82276,98631
21339,87990,86316,129337,8705,95705,121735,78557,5348,88028,630,45134,109000,73590,99754,43,1006,130622,65277,90960,98162,88061
21340,87992,113205,79467,117541,98509,89616,103101,90815,89618,117883,96805,69255,109796,54972,91556,110314,65304,106170,121031,128987,88603
21341,87994,110535,26346,117527,89016,130066,117752,2906,71688,96401,88028,52528,126510,58452,2943,447,73117,5518,95705,121831,80076
21342,87996,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,1
21343,87999,129786,6546,8933,100103,126150,97542,61434,60827,79539,5910,112477,3045,88065,3711,47918,6531,53554,117930,96530,96275
21344,88001,86785,54193,5802,117752,71693,72587,96290,60827,86815,8933,78955,2943,25952,53554,50641,91179,98200,121831,86671,104363
21345,88003,87446,45517,8748,48774,3089,60020,54272,1227,1363,63840,5375,60237,58,68486,1881,4469,7926,113073,5161,517
21346,88005,88028,25788,746,121190,47918,92210,86513,8527,68288,6232,118193,95705,89848,129937,6435,99728,103873,43415,110968,66302
21347,88015,7625,6028,44900,3610,3897,4757,31026,101350,91805,99371,7404,900,5117,54243,6590,55901,2070,26391,5550,123312
21348,88017,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,1
21349,88020,5094,101640,129348,5170,70817,119950,6546,120928,87785,115907,89222,7287,116770,5985,88672,123,47918,105945,77896,112477
21350,88022,5669,100246,129454,96941,120823,89848,101648,96952,4961,80141,104350,101352,103611,106214,3196,81184,107501,4592,99,99417
21351,88024,108046,1592,638,3306,88301,73914,76291,85440,58494,7204,73240,126793,80777,69187,8705,63810,2053,126510,26307,7942
21352,88028,117586,113374,117527,89016,96227,71688,6209,83558,79590,26346,6318,7220,73117,6571,98217,82641,5221,95705,85440,8812
21353,88031,53133,71688,98613,915,6940,88382,96401,4644,102127,48,86815,73170,6396,2906,98217,2687,119563,26707,4694,854
21354,88038,124857,126985,66854,114565,5071,1841,49815,99560,66868,3813,119129,121485,3895,59478,104561,5672,108220,82235,112953,77729
21355,88040,81138,96569,83337,113374,1006,96227,76291,80779,84090,5966,89016,1749,8705,88061,99402,8812,7013,86785,2476,60546
21356,88042,95875,2687,78467,85894,2006,128379,1566,109569,6889,5692,7330,207,2123,25879,86210,130356,4695,2252,123219,4200
21357,88044,98797,81831,92120,88028,4579,60411,85691,81027,96227,49035,1940,113374,79656,230,93939,8812,70128,6696,69448,86513
21358,88047,65288,49035,116084,71170,116082,26195,4914,44124,4908,7043,1572,1579,6023,6113,26095,1149,680,7749,7748,5327
21359,88049,6580,8812,119440,86442,1749,78016,93029,130622,96545,131122,46839,26308,6202,87047,59974,43538,72512,83558,1360,101904
21360,88051,83264,5135,73881,76089,79539,26074,64900,5465,118193,130622,131070,127001,72344,117930,89554,104226,100517,5271,49902,73049
21361,88053,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,1
21362,88055,83654,48167,6336,51014,45845,46154,8747,6089,7566,7268,8769,43803,824,873,50347,106,2493,5739,52118,60508
21363,88059,97823,50641,55147,115465,26724,94819,117504,5106,131250,118846,60289,5465,111146,102443,6625,103372,7078,86298,76173,5564
21364,88061,8705,65660,96569,85440,108046,73117,1216,88028,69448,110116,4937,76173,1547,109359,5985,77353,121300,116539,8900,121735
21365,88063,99539,89219,6365,26582,8812,81027,48530,115023,6929,93520,85910,89848,1232,83264,114704,57709,89000,114793,71057,87047
21366,88065,116539,47918,6546,87761,106214,79929,2472,50641,99389,8933,5170,80779,88331,129337,80405,2149,5802,1216,117752,120928
21367,88067,8812,2123,8705,88028,106214,131250,8900,26448,1940,57709,96227,110116,7220,7752,784,43899,128578,117586,80141,98217
21368,88069,44582,60411,117586,89554,8705,76291,4441,1475,88028,61100,109524,78557,88065,114793,1216,106214,110535,83558,79929,85175
21369,88071,5906,93819,4318,53161,126548,98797,70366,4556,73533,4300,112381,65288,86487,74547,62970,94114,91134,25742,7221,5399
21370,88073,85910,6546,119440,4237,111632,116600,82063,92027,53554,96337,4579,78696,72587,94998,87761,73822,80779,44694,26119,86815
21371,88075,117527,86815,116859,86785,2943,84252,119563,117572,915,4579,5188,131122,93914,101079,71693,98217,50641,102792,117752,4631
21372,88078,2613,109319,8677,113374,100882,6074,126134,74075,5837,88028,43813,5481,5459,61289,5939,2893,55167,114078,61398,117855
21373,88087,88028,6209,111946,104561,119440,103406,1117,84252,117527,82767,92134,100141,70817,94900,72344,92064,108046,5408,106460,128578
21374,88092,74306,116529,111370,2427,1204,54922,6328,25885,82235,88140,85894,7586,3836,5651,99515,1211,107912,83310,2436,1031
21375,88094,100036,126409,7447,8898,127001,113707,6328,81831,1865,83310,4236,88106,79238,56580,98122,103052,99452,93404,89848,86290
21376,88099,109359,104480,89613,67878,131070,99014,99402,98938,94280,99389,105565,60546,335,86298,82667,66352,72923,4891,88376,116985
21377,88106,84983,129348,92424,1587,120928,92027,112477,6546,58649,80295,4579,47918,73826,8679,113370,119440,8532,3199,5094,25746
21378,88108,588,1566,4090,631,95875,111659,6570,84637,1907,6889,8748,7186,45517,108014,86298,6404,2,3259,564,116181
21379,88110,129348,60827,6546,7287,80779,5040,7808,5094,8679,1094,123,106214,130626,5802,57482,47918,117752,112477,5985,88672
21380,88114,101262,3306,101260,73879,119563,7316,110320,73240,8705,986,78461,5106,536,101258,2926,6033,120132,60941,351,7034
21381,88116,104636,8962,6398,103052,87164,98766,80141,121451,8637,108100,100190,90899,4515,122519,130638,83310,119929,79029,5671,100036
21382,88118,112,89848,4608,115249,4593,70864,4378,3975,1647,83256,2413,128661,90424,5987,5575,1148,111946,91688,78469,2176
21383,88125,69844,104076,4990,2092,118696,50601,4896,95510,2123,102174,60259,26191,114856,60106,54259,109364,73117,72344,52806,6570
21384,88127,4185,83332,4515,121103,5465,86337,113632,1866,57845,2482,130562,2884,101904,120807,69438,105746,8812,103081,94280,6284
21385,88129,78557,106064,60411,82235,81788,111946,107115,78097,95875,5221,98162,108156,88028,70305,95510,87356,69448,112640,1006,7621
21386,88131,2943,26707,61264,85106,99238,915,116895,111468,88028,230,115531,53161,422,128985,695,78606,2906,97200,110765,73117
21387,88133,131070,103883,68153,81027,58373,103273,63181,91805,85770,82902,8878,109771,84252,8814,80924,6591,6779,1213,114392,3342
21388,88135,5802,6546,117752,72587,86671,1216,49035,5985,26346,69729,47918,71693,50641,8729,5221,98200,6155,5966,5145,3724
21389,88138,80924,110968,201,5721,1271,5527,60020,4853,5611,539,7227,99149,94839,4259,3522,3186,5361,1006,57709,122131
21390,88140,110102,95875,77364,59315,1580,129779,5459,109684,3879,47384,111659,101180,63181,108190,2643,1515,74731,111318,1377,70336
21391,88158,45517,109569,98607,121451,95875,3895,88468,5161,114552,1343,60231,1627,5802,86298,52724,5671,2687,1336,2123,97913
21392,88160,95705,94192,118262,58452,915,96401,86785,117572,1896,130066,131122,53133,110535,126510,112381,2943,108499,4393,98217,117527
21393,88163,108046,83337,1749,2123,8705,8900,85440,8812,106214,88028,117572,60411,89016,6562,77788,115556,84446,26435,5221,4613
21394,88166,71688,26346,109524,73117,126510,117527,130066,128622,26577,98217,8824,117752,129784,93037,74547,66718,7253,117586,89016,88028
21395,88168,88028,107707,6838,74886,122859,2625,108046,65277,127264,88061,92096,111946,90916,61695,58452,48346,5973,130578,7229,4441
21396,88171,119605,8748,117962,51632,111329,1216,87446,539,101952,454,5291,7147,73117,4853,103249,91805,72692,60020,130622,1118
21397,88173,88028,8812,85440,57709,108046,78557,8705,86316,95875,88339,5945,96227,121300,89016,2123,83337,84446,88419,110603,82641
21398,88175,118262,98797,58452,130066,117527,104406,131122,99539,121302,86785,95705,126510,73170,53133,26108,100275,102127,131070,447,96401
21399,88177,1216,47918,92264,564,8679,45531,6546,86671,82370,5802,77896,77240,5094,9002,940,5040,53988,86815,93723,84557
21400,88179,5271,47165,120246,3903,8693,119563,356,62912,5161,6155,539,8965,56350,5221,273,2271,83264,1881,7217,7323
21401,88181,6546,8933,3045,101799,117752,109177,88065,126588,50641,100103,79929,4579,60827,80405,101079,106214,47918,126150,6481,5802
21402,88192,86277,3069,47165,54406,99539,4318,26119,48584,101262,60411,81788,88572,114394,107601,120132,86513,88991,42973,81027,98911
21403,88194,99539,83086,8705,86785,104406,70661,101262,119147,93467,119303,58492,130066,7034,131070,114793,131250,114550,1545,109489,5966
21404,88205,80986,82017,1721,69243,539,4259,51314,76056,120621,8679,140,538,7357,82370,56837,6524,5611,2020,83,58111
21405,88210,1907,2687,6889,85894,588,1566,783,5899,98239,45517,69356,87446,364,92234,26142,1282,83791,97884,48,1263
21406,88213,2687,114945,108046,2123,1216,1566,364,3259,101989,6889,626,4958,3537,3584,588,3326,91653,74799,98400,79580
21407,88224,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,1
21408,88228,5094,6546,87785,47918,111107,92264,87869,96131,8766,8768,86815,6447,50641,3334,25952,131027,115907,46372,93723,89222
21409,88235,4224,4853,26547,85770,7310,2247,2273,8520,113250,3104,3975,90424,2000,103372,5027,90738,69640,4701,1573,2803
21410,88237,85440,108046,8812,8705,83337,4259,110531,131122,87047,8900,88061,77788,3505,638,78557,4631,96227,7012,7738,126510
21411,88248,62733,92096,5892,32,4990,77364,108190,95875,7001,2723,63033,111659,108719,90345,160,5311,2522,7163,3197,2448
21412,88250,72913,113707,7775,126409,61091,115220,81831,51605,111659,129779,7447,8898,8965,8679,92483,98973,121103,93888,82235,108493
21413,88252,6546,5094,112477,60827,3045,2149,82063,91216,86815,2968,95967,1570,2723,880,120928,109177,78696,126150,50641,58898
21414,88267,1907,6889,364,4016,2687,7374,48,1282,6251,783,72737,709,85316,588,3964,52287,1566,2123,104076,1032
21415,88270,3982,98378,101180,82852,99043,125481,5407,8690,85910,99317,279,51354,73240,1006,6369,7378,126184,109489,5501,125569
21416,88272,73240,50923,5966,98217,83337,6396,85440,108052,97823,102213,81138,80779,98162,26189,2649,84799,8900,426,91981,90270
21417,88274,53161,86815,53133,6404,126180,110535,230,6940,47165,128622,110627,96401,58452,83158,129784,626,98797,2146,52942,5685
21418,88276,2687,1282,1566,2123,7374,57326,7923,107458,43813,91914,116947,81671,8634,76063,88173,129522,6074,106436,126184,108893
21419,88278,83558,60411,536,5485,8812,114945,116859,114436,5966,96227,128886,94325,8505,48899,5350,97823,61100,454,915,6580
21420,88280,53161,26346,96401,129857,6940,131122,915,26191,57269,6570,6404,88991,230,1896,95705,4764,80487,94969,48264,68244
21421,88282,841,60941,5331,127313,80086,6128,80825,7229,240,76082,56015,74731,4093,81930,116539,7300,73168,4770,115111,100312
21422,88284,80797,95875,107462,104249,1749,87975,88173,5008,115247,60941,116181,596,3895,2206,53737,2676,2414,117065,1216,782
21423,88299,116409,99539,2546,128546,6202,90350,128601,112753,3179,630,1846,94024,5482,112689,117065,80779,26125,101170,89554,6396
21424,88301,88672,57949,60106,86785,96337,112640,1621,80405,124983,98032,114017,83337,87105,99389,5094,88468,119950,109173,80779,84880
21425,88305,124657,8705,98162,106214,4579,64424,88593,121831,8846,2906,108095,6072,915,5671,92399,5221,8794,1841,88028,83337
21426,88307,3920,82322,5425,121451,5653,89769,106458,120246,7065,26334,1211,70961,7217,121485,62662,95021,90017,94280,1579,3035
21427,88310,80831,58452,80295,92422,119303,89085,54286,2467,7521,53161,103747,101180,102807,55826,5966,3259,86277,8748,1896,120132
21428,88313,6940,96401,70661,82003,71688,86277,230,3069,83592,53133,126779,2943,129784,121302,126510,88382,82173,58898,6144,88572
21429,88315,91805,59922,66854,8812,68653,48530,69448,8705,126510,73117,84446,2123,8895,93939,5693,103052,91169,71688,90960,5485
21430,88317,1124,87002,5669,118902,2014,97460,81138,105744,112351,111259,66854,5071,116903,79254,8532,3554,124857,74107,111447,51300
21431,88321,129857,109203,2943,95705,97688,26707,115531,88382,5071,86277,86096,263,89016,70661,98217,80295,2565,26119,691,82235
21432,88327,82641,129937,107462,88173,96227,48899,8705,6582,4441,638,2476,5671,85440,60941,69947,78557,2123,88028,76291,109359
21433,88329,2203,89678,73117,102127,99539,100620,915,53133,230,115531,112501,1896,81788,98067,131122,113073,2943,8748,26346,88382
21434,88331,88065,47918,116539,60827,6546,5094,88672,1216,117752,129337,8875,79929,80779,129348,5985,119950,50641,52724,80295,5170
21435,88335,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,1
21436,88339,78557,81142,8705,110326,8812,109359,108046,1547,98378,90866,98162,78097,2476,86316,7220,88028,1006,88173,113374,111946
21437,88341,115460,8532,84252,102517,5162,111946,5906,4117,110326,52579,106210,88339,1749,125545,65660,95067,83086,102487,1118,25824
21438,88343,301,131122,110673,6404,48,588,48530,99539,26346,130444,8748,91805,70802,83158,73117,6570,99828,73488,88382,130066
21439,88345,4016,48,2687,709,6889,588,364,3964,1907,1282,596,2123,104076,119,595,4886,1566,616,783,1032
21440,88347,2526,5460,104144,57041,107232,77780,26148,48,71057,95151,79344,103249,4441,98607,2119,26724,26698,6365,124867,70305
21441,88349,57041,71057,4990,105837,99014,123565,122480,109207,109319,100882,103042,6882,26724,2527,112640,103253,4813,102880,5638,5761
21442,88352,3964,87975,81831,109680,109397,126571,130562,4764,25824,25970,201,48530,1940,91169,107863,8530,127001,5465,596,54049
21443,88356,104076,2123,4990,6889,112640,588,1031,5218,4886,4016,46948,72692,114552,1907,45517,783,5803,52287,2,101142
21444,88368,107516,108493,60231,106214,82235,103633,5071,103228,94672,103052,3895,105529,126385,62970,5685,120629,121227,86725,111303,112790
21445,88371,6531,1083,5949,90424,6570,89584,90574,65894,72512,79974,74434,47972,59114,120102,83158,121133,89848,128908,78757,59976
21446,88374,106214,8812,5221,65660,88028,915,98162,71688,6562,85440,5186,6202,82322,60411,1749,4503,117586,91981,84446,65603
21447,88376,85440,8812,88028,88173,116539,82641,112800,1547,109000,8505,89016,91904,80779,117527,98162,121300,57709,5221,110535,7220
21448,88378,127001,107516,81142,82235,129348,119929,100246,103010,71416,107848,25970,5863,126793,106214,65111,92728,47099,4571,8812,93669
21449,88380,61401,26724,80086,83158,7163,6734,99014,4695,47952,127292,8811,4497,1591,2803,69670,1396,5459,79132,7228,8865
21450,88382,86785,99539,104406,95705,117572,447,117752,95600,6940,89016,60827,96401,68244,129784,107557,120301,104363,131122,2155,93914
21451,88398,98217,108100,131100,120132,82063,112399,44709,536,101262,109173,230,47165,81788,26119,124050,86277,4237,93914,119147,93498
21452,88400,5744,65315,81671,114261,5611,1535,5473,97823,56626,4378,102517,6259,106277,89554,1592,3045,111946,89848,7372,2803
21453,88405,1907,783,6889,588,87446,2123,709,364,1566,2687,45517,104076,8748,656,4016,48,4990,84637,119,87867
21454,88411,91169,71416,56607,81831,84238,1507,120621,48833,108046,7065,5515,98122,89069,5910,65111,83756,85910,119440,6524,103052
21455,88414,73117,109359,91805,59922,121451,106214,1006,5904,7750,1117,630,84446,81548,85175,2476,6202,63629,66352,5377,88028
21456,88417,74547,6940,60147,58452,129857,53161,5071,915,96401,26707,116913,98067,101243,88382,4694,79590,53133,99539,2155,89678
21457,88419,89016,117527,82235,88028,7220,447,110535,124657,117586,117572,97823,131122,98217,85440,905,7253,129784,339,95600,98797
21458,88423,90876,2190,6230,48783,48530,47503,81831,113707,2427,97988,4043,106747,8530,7343,109203,127001,6431,90549,6457,26197
21459,88425,97285,8812,1627,98162,25788,1006,61695,3895,97823,6074,87356,109359,128399,99857,8705,107344,47918,58373,110326,106785
21460,88427,2875,48,118752,2687,2701,1907,123351,588,4962,114048,1282,7374,79644,5550,4950,1118,90960,26236,5425,6889
21461,88429,539,425,77435,120492,65603,117358,44717,4631,69429,4590,95875,26236,2949,5945,46544,8875,50064,73339,1216,691
21462,88448,1117,88028,6838,101123,101692,59447,90960,95705,7822,6209,108046,7461,71444,86068,128305,51457,76132,106475,69269,46912
21463,88452,57709,99026,111659,101952,94896,84238,92422,108046,123312,25970,3522,58494,86815,112961,89000,539,107778,84015,6515,4853
21464,88454,2749,83158,7493,6074,45730,76089,230,93952,94969,2912,114550,103867,128534,90578,109489,3206,121055,131070,6194,185
21465,88456,111259,60231,99238,102469,66866,94867,7930,1749,83158,101301,73822,117893,96510,82139,79846,105071,117017,84137,116010,113252
21466,88466,6546,5985,43727,60827,2331,117930,80779,25890,1094,79929,69729,80820,7942,127728,6012,117752,1854,52724,26435,8812
21467,88468,50641,88065,1216,89774,8763,130520,101952,5040,45517,112138,88672,106214,103228,2472,60106,26448,92096,79929,116539,68153
21468,88471,86815,2687,1907,6889,3466,364,95875,783,1566,87446,588,1398,709,48,73017,110553,83613,4200,68872,79139
21469,88473,3035,102407,8690,94902,26334,69118,2467,47918,8898,69908,106745,99149,4277,1017,28,26085,1287,101180,89769,2728
21470,88480,88028,80779,8812,6562,5945,91981,100141,1117,98162,79590,5485,127264,61937,128578,462,91362,98761,6481,7193,26101
21471,88483,83337,8900,8705,129435,85440,82641,88672,116539,110326,108046,129337,98217,8812,43899,57709,81398,50923,61646,99754,121300
21472,88485,111946,88028,96227,121451,100141,74547,6277,1547,1940,65181,53406,77353,66352,117478,102735,60941,6035,83558,84446,82641
21473,88488,3069,230,4393,115531,115991,80295,100840,104406,52942,104321,2276,76291,4318,2331,99110,8828,109524,105463,536,915
21474,88491,110854,110850,80639,86316,80283,7049,103536,47740,47723,907,123316,103851,79003,84246,83969,71104,81585,87558,79065,116181
21475,88493,691,26346,6404,70661,26101,117586,8748,2565,110765,4764,95705,73117,110535,26707,48264,5221,68244,53133,119303,81788
21476,88495,77896,101640,79553,76238,50641,119950,4631,92096,5094,100882,5985,7287,80405,129337,96131,89774,116539,86785,5170,108156
21477,88511,50641,6546,47918,5094,8933,129348,1216,88672,131027,627,5802,89222,120518,101640,5985,1565,108156,45531,7287,3045
21478,88513,8705,86316,83337,85440,108046,8812,82235,120132,60411,125912,114017,1940,1006,45134,43,1592,26435,26147,2476,8875
21479,88515,4853,5027,70050,7040,92264,97742,4593,6994,59016,4677,7076,3165,91766,118274,60240,185,103883,76153,61401,7047
21480,88518,88028,99539,104406,98797,8705,110765,89016,26119,691,87356,71688,70661,86513,95705,8694,88061,129784,88419,117527,98067
21481,88520,115556,112946,76291,88028,116181,131176,8705,96302,65277,109000,111587,60941,112640,80295,99857,6318,95705,73365,73117,67923
21482,88543,4601,2040,64976,794,70678,110515,2416,51694,100226,6138,67501,80295,26475,53916,67704,109038,55467,7623,2870,104078
21483,88548,54826,115991,104321,117527,110348,55245,86162,90478,109199,109177,91615,90537,130500,49902,130622,7567,95600,117572,99043,93029
21484,88562,2135,1381,74547,5106,100485,47382,99371,1035,8818,6028,73390,117186,2941,117666,106859,81859,5519,75994,2686,3257
21485,88564,101904,86290,101648,4515,96894,363,95021,6262,85910,119440,52561,83310,79773,97186,99693,56580,26003,4154,54505,4237
21486,88566,85770,160,67361,78461,2467,113380,103249,102469,80924,4586,25943,71152,513,26172,70802,112421,86952,60941,106046,105420
21487,88568,105709,88049,84450,80831,26308,5465,58783,6822,2327,58381,43953,127001,539,3046,111667,5131,71416,6367,93029,2997
21488,88570,101904,79029,114011,8705,97673,62662,8755,59478,98766,5897,111303,129818,46530,60231,103633,26324,7012,108220,63273,118462
21489,88572,50641,2943,117752,5802,126510,86785,58898,129337,47918,55245,94114,119563,73879,5040,107557,99539,108156,95705,2354,2331
